CDTL,1,1,5063,12/30/99,10/22/14 3:34 PM,1,1,6215,0,0,1,0.75,1,0.75,210,,,0,GL_VA-20_102214.txt,VA-20,NULL,VA-20||5063||Oct 22 2014 12:00AM||Oct 22 2014  3:34PM
CDTL,1,2,5100,12/30/99,10/22/14 7:58 PM,1,1,101103,0,0,1,3.99,1,3.99,219,,,0,GL_VA-20_102214.txt,VA-20,NULL,VA-20||5100||Oct 22 2014 12:00AM||Oct 22 2014  7:58PM
CDTL,1,2,5100,12/30/99,10/22/14 7:58 PM,1,1,4006,0,0,1,4,1,4,219,,,0,GL_VA-20_102214.txt,VA-20,NULL,VA-20||5100||Oct 22 2014 12:00AM||Oct 22 2014  7:58PM
CDTL,1,2,5100,12/30/99,10/22/14 7:58 PM,1,1,108021,0,0,1,0.99,1,0.99,219,,,0,GL_VA-20_102214.txt,VA-20,NULL,VA-20||5100||Oct 22 2014 12:00AM||Oct 22 2014  7:58PM
CDTL,1,2,5100,12/30/99,10/22/14 7:58 PM,1,1,800105,0,0,1,1.79,1,1.79,219,,,0,GL_VA-20_102214.txt,VA-20,NULL,VA-20||5100||Oct 22 2014 12:00AM||Oct 22 2014  7:58PM
CDTL,1,2,5098,12/30/99,10/22/14 7:30 PM,1,1,109052,0,0,1,2.39,1,2.39,219,,,0,GL_VA-20_102214.txt,VA-20,NULL,VA-20||5098||Oct 22 2014 12:00AM||Oct 22 2014  7:30PM
CDTL,1,2,5098,12/30/99,10/22/14 7:30 PM,1,1,109053,0,0,1,2.39,1,2.39,219,,,0,GL_VA-20_102214.txt,VA-20,NULL,VA-20||5098||Oct 22 2014 12:00AM||Oct 22 2014  7:30PM
CDTL,1,1,5054,12/30/99,10/22/14 2:28 PM,1,1,5104,0,0,1,4.99,1,4.99,210,,,0,GL_VA-20_102214.txt,VA-20,NULL,VA-20||5054||Oct 22 2014 12:00AM||Oct 22 2014  2:28PM
CDTL,1,1,5054,12/30/99,10/22/14 2:28 PM,1,1,6207,0,0,1,0.75,1,0.75,210,,,0,GL_VA-20_102214.txt,VA-20,NULL,VA-20||5054||Oct 22 2014 12:00AM||Oct 22 2014  2:28PM
CDTL,1,2,5037,12/30/99,10/22/14 12:05 PM,1,1,101102,0,0,1,3.99,1,3.99,210,,,0,GL_VA-20_102214.txt,VA-20,NULL,VA-20||5037||Oct 22 2014 12:00AM||Oct 22 2014 12:05PM
CDTL,1,2,5037,12/30/99,10/22/14 12:05 PM,1,1,2001,0,0,1,4,1,4,210,,,0,GL_VA-20_102214.txt,VA-20,NULL,VA-20||5037||Oct 22 2014 12:00AM||Oct 22 2014 12:05PM
CDTL,1,1,5087,12/30/99,10/22/14 6:03 PM,1,1,100007,0,0,1,5.99,1,5.99,219,,,0,GL_VA-20_102214.txt,VA-20,NULL,VA-20||5087||Oct 22 2014 12:00AM||Oct 22 2014  6:03PM
